HT	IQ
40.508515634	NA
40.519696514	NA
40.530875114	NA
40.542053074	NA
40.553224234	NA
40.564373834	NA
40.575511334	NA
40.586638734	NA
40.597765554	NA
40.608891714	NA
40.620014374	NA
40.631134694	NA
40.642254194	NA
40.653355074	NA
40.664452834	NA
40.675533634	NA
40.686609314	NA
40.697660074	NA
40.708671074	NA
40.719673874	NA
40.730672674	NA
40.741662434	NA
40.752643254	NA
40.763606174	NA
40.774564454	NA
40.785492074	NA
40.796418154	NA
40.807335214	NA
40.818209054	NA
40.829067454	NA
40.839904094	NA
40.850726894	NA
40.861538754	NA
40.872341394	NA
40.883129314	NA
40.893916554	NA
40.904695854	NA
40.915469214	NA
40.926236894	NA
40.936992054	NA
40.947744774	NA
40.958474734	NA
40.969188814	NA
40.979893654	NA
40.990597014	NA
41.001283014	NA
41.011945814	NA
41.022595894	NA
41.033235794	NA
41.043874674	NA
41.054476754	NA
41.065073094	NA
41.075631894	NA
41.086185654	NA
41.096723214	NA
41.107250814	NA
41.117772994	NA
41.128266274	NA
41.138755774	NA
41.149207774	NA
41.159650654	NA
41.170089694	NA
41.180506814	NA
41.190909434	NA
41.201301634	NA
41.211691714	NA
41.222053154	NA
41.232401954	NA
41.242750414	NA
41.253096574	NA
41.263436014	NA
41.273769414	NA
41.284096774	NA
41.294423734	NA
41.304748134	NA
41.315048774	NA
41.325324974	NA
41.335578594	NA
41.345822414	NA
41.356059894	NA
41.366291014	NA
41.376488554	NA
41.386685154	NA
41.396880354	NA
41.407054854	NA
41.417215454	NA
41.427355454	NA
41.437493854	NA
41.447599894	NA
41.457679894	NA
41.467745374	NA
41.477802694	NA
41.487859654	NA
41.497910134	NA
41.507957494	NA
41.517999094	NA
41.528023414	NA
41.538047434	NA
41.548039934	NA
41.558032254	NA
41.568009534	NA
41.577976454	NA
41.587941554	NA
41.597898134	NA
41.607825314	NA
41.617751594	NA
41.627676634	NA
41.637595354	NA
41.647508754	NA
41.657414994	NA
41.667318874	NA
41.677216954	NA
41.687109254	NA
41.696993914	NA
41.706868114	NA
41.716737814	NA
41.726606614	NA
41.736469894	NA
41.746325474	NA
41.756178914	NA
41.766029214	NA
41.775879354	NA
41.785720554	NA
41.795559034	NA
41.805383794	NA
41.815208434	NA
41.825030434	NA
41.834844794	NA
41.844650194	NA
41.854451914	NA
41.864241194	NA
41.874019634	NA
41.883797974	NA
41.893566554	NA
41.903322314	NA
41.913073274	NA
41.922823154	NA
41.932564254	NA
41.942296574	NA
41.952027174	NA
41.961752834	NA
41.971477614	NA
41.981202014	NA
41.990873774	NA
42.000522494	NA
42.010144834	NA
42.019765174	NA
42.029385274	NA
42.038999614	NA
42.048611614	NA
42.058221634	NA
42.067822714	NA
42.077417178	NA
42.087009178	NA
42.096597778	NA
42.106176778	NA
42.115755378	NA
42.125327278	NA
42.134894638	NA
42.144454078	NA
42.154006638	NA
42.163550958	NA
42.173089158	NA
42.182616298	NA
42.192141898	NA
42.201667018	NA
42.211179818	NA
42.220690718	NA
42.230199478	NA
42.239704158	NA
42.249197598	NA
42.258690798	NA
42.268172798	NA
42.277653038	NA
42.287124758	NA
42.296582678	NA
42.306032918	NA
42.315465518	NA
42.324890558	NA
42.334304678	NA
42.343706638	NA
42.353099558	NA
42.362489078	NA
42.371873838	NA
42.381256398	NA
42.390636398	NA
42.400008098	NA
42.409378298	NA
42.418748498	NA
42.428114998	NA
42.437478898	NA
42.446830198	NA
42.456171918	NA
42.465504318	NA
42.474820238	NA
42.484132898	NA
42.493442658	NA
42.502741458	NA
42.512038098	NA
42.521322398	NA
42.530606438	NA
42.539886058	NA
42.549165178	NA
42.558439978	NA
42.567702858	NA
42.576965658	NA
42.586220358	NA
42.595431138	NA
42.604633038	NA
42.613832078	NA
42.623030758	NA
42.632223398	NA
42.641410958	NA
42.650591258	NA
42.659771338	NA
42.668951098	NA
42.678120298	NA
42.687274938	NA
42.696428478	NA
42.705556958	NA
42.714676118	NA
42.723784598	NA
42.732890598	NA
42.741986958	NA
42.751063658	NA
42.760133018	NA
42.769191578	NA
42.778245218	NA
42.787282658	NA
42.796314758	NA
42.805343558	NA
42.814370638	NA
42.823388958	NA
42.832400498	NA
42.841409858	NA
42.850417858	NA
42.859415858	NA
42.868407758	NA
42.877359438	NA
42.886310718	NA
42.895253518	NA
42.904194078	NA
42.913132158	NA
42.922065938	NA
42.930999638	NA
42.939919538	NA
42.948827098	NA
42.957732778	NA
42.966637258	NA
42.975528658	NA
42.984419338	NA
42.993304018	NA
43.002170578	NA
43.011037138	NA
43.019894118	NA
43.028748318	NA
43.037602198	NA
43.046448158	NA
43.055291718	NA
43.064117278	NA
43.072937278	NA
43.081750958	NA
43.090563758	NA
43.099371278	NA
43.108178678	NA
43.116984638	NA
43.125766838	NA
43.134534798	NA
43.143294458	NA
43.152051938	NA
43.160795738	NA
43.169537738	NA
43.178252158	NA
43.186959558	NA
43.195666518	NA
43.204368918	NA
43.213045058	NA
43.221716858	NA
43.230368858	NA
43.238983738	NA
43.247585578	NA
43.256185578	NA
43.264776978	NA
43.273338498	NA
43.281873198	NA
43.290407398	NA
43.298930928	NA
43.307449768	NA
43.315967208	NA
43.324475448	NA
43.332982648	NA
43.341485148	NA
43.349986908	NA
43.358472428	NA
43.366954928	NA
43.375435688	NA
43.383908828	NA
43.392377948	NA
43.400842068	NA
43.409299548	NA
43.417743228	NA
43.426173188	NA
43.434586388	NA
43.442992308	NA
43.451386548	NA
43.459771188	NA
43.468128668	NA
43.476456988	NA
43.484785288	NA
43.493078308	NA
43.501339028	NA
43.509598228	NA
43.517853408	NA
43.526107708	NA
43.534360188	NA
43.542601788	NA
43.550831388	NA
43.559057328	NA
43.567278828	NA
43.575491868	NA
43.583691488	NA
43.591890848	NA
43.600072608	NA
43.608248608	NA
43.616424208	NA
43.624594728	NA
43.632759728	NA
43.640913908	NA
43.649054048	NA
43.657156928	NA
43.665218728	NA
43.673280368	NA
43.681337168	NA
43.689384428	NA
43.697430748	NA
43.705458908	NA
43.713487068	NA
43.721514808	NA
43.729540828	NA
43.737544828	NA
43.745547548	NA
43.753548668	NA
43.761540768	NA
43.769532128	NA
43.777509188	NA
43.785478708	NA
43.793437428	NA
43.801380468	NA
43.809320068	NA
43.817251668	NA
43.825170228	NA
43.833087408	NA
43.841002848	NA
43.848904848	NA
43.856799808	NA
43.864690768	NA
43.872571728	NA
43.880446928	NA
43.888304988	NA
43.896143208	NA
43.903980408	NA
43.911812748	NA
43.919635428	NA
43.927441008	NA
43.935246528	NA
43.943050128	NA
43.950852128	NA
43.958644348	NA
43.966432348	NA
43.974218848	NA
43.982004948	NA
43.98978006	NA
43.99754782	NA
44.00530802	NA
44.01306298	NA
44.02080698	NA
44.02854928	NA
44.03627068	NA
44.04396298	NA
44.05165066	NA
44.05932754	NA
44.06699338	NA
44.0746545	NA
44.08229976	NA
44.08994448	NA
44.09757612	NA
44.10520428	NA
44.11282728	NA
44.12039646	NA
44.12795256	NA
44.1354996	NA
44.14304324	NA
44.15058528	NA
44.15812372	NA
44.16565302	NA
44.17318082	NA
44.18070582	NA
44.1882219	NA
44.1956867	NA
44.2031431	NA
44.2105859	NA
44.2179968	NA
44.22540056	NA
44.23280012	NA
44.24018358	NA
44.24756498	NA
44.25494366	NA
44.26230312	NA
44.26965924	NA
44.27701164	NA
44.2843636	NA
44.2917086	NA
44.29905288	NA
44.3063922	NA
44.31370108	NA
44.321007	NA
44.32830582	NA
44.33558712	NA
44.3428672	NA
44.35013536	NA
44.35740108	NA
44.36466048	NA
44.37191888	NA
44.3791694	NA
44.38639696	NA
44.39362396	NA
44.40084456	NA
44.40805616	NA
44.41526338	NA
44.42246978	NA
44.4296731	NA
44.43686402	NA
44.44405126	NA
44.45123118	NA
44.45840166	NA
44.465569502	NA
44.472735662	NA
44.479893262	NA
44.487050422	NA
44.494205062	NA
44.501356422	NA
44.508499782	NA
44.515635802	NA
44.522768746	NA
44.529880546	NA
44.536952526	NA
44.544002646	NA
44.551048646	NA
44.558092046	NA
44.565118466	NA
44.572133666	NA
44.579142186	NA
44.586127146	NA
44.593081146	NA
44.600025306	NA
44.606959706	NA
44.613891606	NA
44.620813686	NA
44.627730046	NA
44.634616066	NA
44.641497666	NA
44.648370786	NA
44.655238626	NA
44.662099986	NA
44.668953986	NA
44.675804986	NA
44.682653386	NA
44.689495546	NA
44.696335546	NA
44.703155546	NA
44.709972406	NA
44.716768846	NA
44.723538426	NA
44.730294426	NA
44.737041666	NA
44.743786626	NA
44.750516946	NA
44.757244446	NA
44.763964606	NA
44.770682326	NA
44.777398826	NA
44.784114986	NA
44.790830986	NA
44.797545386	NA
44.804257886	NA
44.810951286	NA
44.817632646	NA
44.824312146	NA
44.830984346	NA
44.837650826	NA
44.844314586	NA
44.850972506	NA
44.857629266	NA
44.864276466	NA
44.870915826	NA
44.877553626	NA
44.884179226	NA
44.890795786	NA
44.897409806	NA
44.904015206	NA
44.910600806	NA
44.917177926	NA
44.923744486	NA
44.930305126	NA
44.936857342	NA
44.943398662	NA
44.949934662	NA
44.956455862	NA
44.962970662	NA
44.969478402	NA
44.975983362	NA
44.982487002	NA
44.988985322	NA
44.995479362	NA
45.001972362	NA
45.008443722	NA
45.014909078	NA
45.021371218	NA
45.027830458	NA
45.034288858	NA
45.040746958	NA
45.047199838	NA
45.053644838	NA
45.060088458	NA
45.066525158	NA
45.072943878	NA
45.079352598	NA
45.085752438	NA
45.092148978	NA
45.098522598	NA
45.104885358	NA
45.111241998	NA
45.117591998	NA
45.123891258	NA
45.130176318	NA
45.136455438	NA
45.142731158	NA
45.148997278	NA
45.155259758	NA
45.161504878	NA
45.167746878	NA
45.173972638	NA
45.180197038	NA
45.186394338	NA
45.192585258	NA
45.198774958	NA
45.204961438	NA
45.211147678	NA
45.217310478	NA
45.223463778	NA
45.229603638	NA
45.235717592	NA
45.241829572	NA
45.247935972	NA
45.254028432	NA
45.260111352	NA
45.266193612	NA
45.272273612	NA
45.278353112	NA
45.284430632	NA
45.290507882	NA
45.296584962	NA
45.302649962	NA
45.308707402	NA
45.314759578	NA
45.320807158	NA
45.326846038	NA
45.332880578	NA
45.338907138	NA
45.344914018	NA
45.350914978	NA
45.356912578	NA
45.362903618	NA
45.368891718	NA
45.374869208	NA
45.380845528	NA
45.386821468	NA
45.392783708	NA
45.398734512	NA
45.404681712	NA
45.410623112	NA
45.416562332	NA
45.422498692	NA
45.428431252	NA
45.434356372	NA
45.440277772	NA
45.446189152	NA
45.452092572	NA
45.457982332	NA
45.463858412	NA
45.469722812	NA
45.475585052	NA
45.481445292	NA
45.487301792	NA
45.493133472	NA
45.498959712	NA
45.504785652	NA
45.510610748	NA
45.516431588	NA
45.522245508	NA
45.528057468	NA
45.533847588	NA
45.539624148	NA
45.545392548	NA
45.551159908	NA
45.556915268	NA
45.562640288	NA
45.568359888	NA
45.574076968	NA
45.579786528	NA
45.585493728	NA
45.591196848	NA
45.596891048	NA
45.602581288	NA
45.608247088	NA
45.613902608	NA
45.619546538	NA
45.625190298	NA
45.630832538	NA
45.636465418	NA
45.642096778	NA
45.647711378	NA
45.653321378	NA
45.658917398	NA
45.664505198	NA
45.670088678	NA
45.675663128	NA
45.681235728	NA
45.686803368	NA
45.692356008	NA
45.697907208	NA
45.703438788	NA
45.708962048	NA
45.714458408	NA
45.719954282	NA
45.725449322	NA
45.730931402	NA
45.736396202	NA
45.741854522	NA
45.747302582	NA
45.752744182	NA
45.758183902	NA
45.763623002	NA
45.769055982	NA
45.774452802	NA
45.779830242	NA
45.785198882	NA
45.790554682	NA
45.795905602	NA
45.801252502	NA
45.806598202	NA
45.811941562	NA
45.817262702	NA
45.822576302	NA
45.827885342	NA
45.833192742	NA
45.838497462	NA
45.843794584	NA
45.849086584	NA
45.854378344	NA
45.859640464	NA
45.864898704	NA
45.870139716	NA
45.875376116	NA
45.880595036	NA
45.885807056	NA
45.891012816	NA
45.896217106	NA
45.901414866	NA
45.906586806	NA
45.911757606	NA
45.916920246	NA
45.922079406	NA
45.927206166	NA
45.932320806	NA
45.937431006	NA
45.942533846	NA
45.947635046	NA
45.952735366	NA
45.957829906	NA
45.962917946	NA
45.968004626	NA
45.973077746	NA
45.978146866	NA
45.983214166	NA
45.988260646	NA
45.993301246	NA
45.998340406	NA
46.003375606	NA
46.008409306	NA
46.013436566	NA
46.018462566	NA
46.023485886	NA
46.028500186	NA
46.033506286	NA
46.038507766	NA
46.043496646	NA
46.048479586	NA
46.053447586	NA
46.058410906	NA
46.063371526	NA
46.068329026	NA
46.073286126	NA
46.078241906	NA
46.083190606	NA
46.088136246	NA
46.093080246	NA
46.098015446	NA
46.102948166	NA
46.107876866	NA
46.112790466	NA
46.117696666	NA
46.122594286	NA
46.127491686	NA
46.132350246	NA
46.137207286	NA
46.142061046	NA
46.146907686	NA
46.15175223	NA
46.156591246	NA
46.161425146	NA
46.166253146	NA
46.171071646	NA
46.175883286	NA
46.180693386	NA
46.185485346	NA
46.190263626	NA
46.195038386	NA
46.199811646	NA
46.204569646	NA
46.209326286	NA
46.214060286	NA
46.218787986	NA
46.223511386	NA
46.228230086	NA
46.232938188	NA
46.237621548	NA
46.24225195	NA
46.24688075	NA
46.25150447	NA
46.25611463	NA
46.26071963	NA
46.265300178	NA
46.269877992	NA
46.274450128	NA
46.279010248	NA
46.283560328	NA
46.288101368	NA
46.292633498	NA
46.297157458	NA
46.301675898	NA
46.306178678	NA
46.310674598	NA
46.315169078	NA
46.319661958	NA
46.324142126	NA
46.328597186	NA
46.333052186	NA
46.337505478	NA
46.341920642	NA
46.346324902	NA
46.350726442	NA
46.355106274	NA
46.359470634	NA
46.3638318	NA
46.36818846	NA
46.37254229	NA
46.376895786	NA
46.381244026	NA
46.385589946	NA
46.389919426	NA
46.394239846	NA
46.398560006	NA
46.402877286	NA
46.407183006	NA
46.411488316	NA
46.415780156	NA
46.420070156	NA
46.424339036	NA
46.428606116	NA
46.432866996	NA
46.437112536	NA
46.44135704	NA
46.44559094	NA
46.44981374	NA
46.45403124	NA
46.45824054	NA
46.46244546	NA
46.4666377	NA
46.47081754	NA
46.47499654	NA
46.4791697	NA
46.483335668	NA
46.487497588	NA
46.491657828	NA
46.495814628	NA
46.499952928	NA
46.504081888	NA
46.508203168	NA
46.512295648	NA
46.516374268	NA
46.520452528	NA
46.524525376	NA
46.528595636	NA
46.532655436	NA
46.536710036	NA
46.540752096	NA
46.544758512	NA
46.548760932	NA
46.552722732	NA
46.556674332	NA
46.560624558	NA
46.564549518	NA
46.568461634	NA
46.572362114	NA
46.576252814	NA
46.580142726	NA
46.58402595	NA
46.58790189	NA
46.59175989	NA
46.595613894	NA
46.599446394	NA
46.603250994	NA
46.607054066	NA
46.610837066	NA
46.614599566	NA
46.618354302	NA
46.622100638	NA
46.625836398	NA
46.629569598	NA
46.633291102	NA
46.637007742	NA
46.640713342	NA
46.644411582	NA
46.648100382	NA
46.651777566	NA
46.655453646	NA
46.659128394	NA
46.662802554	NA
46.666447226	NA
46.670089346	NA
46.673704226	NA
46.677277026	NA
46.680844558	NA
46.684411732	NA
46.687954072	NA
46.69145473	NA
46.69493257	NA
46.69840747	NA
46.70188075	NA
46.705332958	NA
46.708782514	NA
46.712222034	NA
46.715654778	NA
46.719086164	NA
46.722507124	NA
46.72591063	NA
46.729285602	NA
46.732611902	NA
46.735928204	NA
46.739240204	NA
46.742536668	NA
46.745827388	NA
46.749100944	NA
46.752371904	NA
46.755639744	NA
46.758892344	NA
46.762140152	NA
46.765368056	NA
46.768585556	NA
46.771798556	NA
46.774996208	NA
46.778184544	NA
46.781359784	NA
46.784533604	NA
46.787693244	NA
46.790845724	NA
46.793978724	NA
46.797111366	NA
46.800193342	NA
46.803262702	NA
46.806315726	NA
46.80936563	NA
46.812395264	NA
46.815410636	NA
46.818409476	NA
46.821403236	NA
46.82437482	NA
46.827326604	NA
46.830271158	NA
46.8332037	NA
46.83613586	NA
46.83904052	NA
46.84190729	NA
46.84476929	NA
46.847599084	NA
46.850421764	NA
46.853220772	NA
46.855981372	NA
46.858727722	NA
46.86145681	NA
46.86415405	NA
46.866846194	NA
46.869522034	NA
46.872159682	NA
46.874793214	NA
46.877401898	NA
46.88000429	NA
46.88259093	NA
46.88516997	NA
46.887746868	NA
46.89031766	NA
46.892866664	NA
46.895407384	NA
46.897931344	NA
46.900422184	NA
46.902912144	NA
46.90540011	NA
46.907846506	NA
46.910279492	NA
46.912700474	NA
46.915119872	NA
46.917514082	NA
46.919902082	NA
46.922288316	NA
46.924656572	NA
46.927020932	NA
46.929372932	NA
46.931703932	NA
46.934002172	NA
46.936294332	NA
46.9385746	NA
46.940845288	NA
46.943105386	NA
46.94532734	NA
46.947538354	NA
46.949702074	NA
46.951853384	NA
46.953963066	NA
46.956057074	NA
46.958151026	NA
46.96023893	NA
46.962297472	NA
46.964323936	NA
46.966338684	NA
46.968315262	NA
46.970266774	NA
46.972161094	NA
46.974048934	NA
46.975932088	NA
46.977809296	NA
46.979647612	NA
46.981450532	NA
46.98319174	NA
46.98492949	NA
46.98664261	NA
46.98833053	NA
46.990009442	NA
46.991474334	NA
46.99293626	NA
46.9943909	NA
46.995829016	NA
46.997264516	NA
46.998682676	NA
47.000003112	NA
47.001220372	NA
47.002406164	NA
47.00317576	NA
