BMI	WHR	FG	LDL	TG	SBP	DBP
7.331406182	4.48027004	NA	12.2157133630674	8.07278914096606	10.5264252257926	9.69272989723256
7.345095682	4.48433064	NA	12.2225050694426	8.07909389478206	10.5447303938033	9.71086138370704
7.358749882	4.48838056	NA	12.2288247449586	8.08510609838326	10.5630337897746	9.7289863870971
7.372396262	4.49240616	NA	12.2351048554778	8.09094490908826	10.5813350108104	9.74700824982806
7.385958902	4.4964216	NA	12.241377098578	8.09672177441546	10.5995486476521	9.76492232964519
7.399506182	4.50039216	NA	12.247601285197	8.10248014394666	10.6177422111396	9.78279545707574
7.412905622	4.50433926	NA	12.2537457890978	8.10819159851306	10.6359289628745	9.80065720500181
7.426282022	4.50821124	NA	12.2598762740634	8.11387209145146	10.654081318538	9.81842726839664
7.439619262	4.51203162	NA	12.2660021295024	8.11946465103786	10.6722124050427	9.83616598909648
7.452924462	4.51583862	NA	12.2720970771132	8.12503366724186	10.6903156671307	9.85389197162871
7.466226562	4.51953782	NA	12.2781614887182	8.13058463239586	10.7084166863532	9.87159725463857
7.479487682	4.5232288	NA	12.2841971385534	8.13611268302168	10.726472143196	9.88928564313036
7.492667842	4.52691486	NA	12.2901933208278	8.14151742802368	10.7444583932879	9.90695566444032
7.505721802	4.53058398	NA	12.2961699689976	8.14688321024568	10.7624175275448	9.92459686788869
7.518775642	4.53423746	NA	12.3019104328362	8.15218865892848	10.7803261920555	9.94216751803546
7.531798162	4.5378293	NA	12.3075668971279	8.15743612836368	10.7982100245891	9.95970183001747
7.544754242	4.54132818	NA	12.3130995170779	8.16267822315728	10.8160836933693	9.97723115213628
7.557704242	4.54479054	NA	12.3185986738377	8.16782938023728	10.8338856724353	9.99462892688419
7.570635242	4.54820094	NA	12.3240911950283	8.17295799686628	10.8516582365826	10.0120262082524
7.583542322	4.55154422	NA	12.3294769433321	8.17793480428428	10.8694162789072	10.0293665435077
7.596338322	4.55488618	NA	12.3348357634719	8.18290626355668	10.8871407379796	10.0466984389794
7.609048522	4.5581937	NA	12.3400899922979	8.18786428582098	10.9048543258884	10.0640045927374
7.621735882	4.56145926	NA	12.3451659200279	8.19268866244858	10.9225024385188	10.0812011862932
7.634395282	4.56471852	NA	12.3502156306631	8.19749407527058	10.9400718857131	10.0983651196059
7.647049862	4.56796072	NA	12.3552357673961	8.20228300119778	10.9576398618687	10.1154341969275
7.659696522	4.57119896	NA	12.3602424448517	8.20706755267668	10.9751894898611	10.1324990730459
7.672327722	4.57441648	NA	12.3652116872481	8.21181476850068	10.9926984862645	10.1494868025154
7.684892082	4.57757648	NA	12.3701766092761	8.21652451842868	11.0101027695395	10.1664710858022
7.697451762	4.5807054	NA	12.3751289683239	8.22110634671048	11.0274617387311	10.1834450081147
7.709985522	4.58371556	NA	12.3799320086519	8.22568303888688	11.0448064449372	10.2004175119604
7.722483522	4.58668244	NA	12.3846658194385	8.23015770330128	11.0620990370194	10.2173703385517
7.734978342	4.58955972	NA	12.3893169003367	8.23455678832028	11.0793905328498	10.2343164185488
7.747422342	4.59237764	NA	12.3939172033387	8.23895309259288	11.0966754195467	10.2512555146064
7.759852342	4.59516164	NA	12.3984668158921	8.243123955316	11.1138920224058	10.2681911495304
7.772272562	4.59790512	NA	12.4029262045043	8.2472920228312	11.1311049371271	10.2850548911783
7.784691362	4.60050612	NA	12.4073629301515	8.25140941216528	11.1483164229732	10.3018792016937
7.797096282	4.60299612	NA	12.4117720975395	8.25542378368528	11.1654867712678	10.318662500019
7.809428082	4.60544952	NA	12.4160794813899	8.25935265262388	11.1826436811083	10.3354407916614
7.821749682	4.60790292	NA	12.4203141872499	8.26323282855488	11.1997516144943	10.3522048986365
7.834034502	4.61013108	NA	12.4243584387489	8.26700272390538	11.2168551605306	10.3689657182822
7.846313062	4.61226972	NA	12.4283383986955	8.27070443264538	11.2339399285701	10.3857038723621
7.858568422	4.6143763	NA	12.4322230345416	8.27432000909532	11.250981145196	10.4023559802692
7.870782862	4.6162671	NA	12.4360822646136	8.2778496803405	11.268020486716	10.4189971179528
7.882995622	4.61805168	NA	12.4399396847384	8.2811713496833	11.285045791294	10.4356191782868
7.895158262	4.61956044	NA	12.4436772861224	8.28442129052374	11.3018920191586	10.4522315784699
7.907278422	4.62103108	NA	12.4474082293416	8.28760914414112	11.3186999367708	10.4688209636098
7.919371202	4.62250156	NA	12.4509831967148	8.2907859176982	11.3354675015418	10.485395831425
7.931418242	4.62383436	NA	12.4544851775198	8.29386860196884	11.352232369018	10.5019677389617
7.943459462	4.62500476	NA	12.457974996275	8.29690770360028	11.3689857750411	10.5184419573116
7.955497062	4.62587914	NA	12.4614360024033	8.2997791169428	11.3856877755218	10.5347997380448
7.967529722	NA	NA	12.4648858907821	8.30243083757624	11.4023716128905	10.5511485482375
7.979546482	NA	NA	12.4681095547868	8.30499915321826	11.4190100167124	10.5674554005956
7.991551282	NA	NA	12.4712818362524	8.30739435423988	11.4355975596043	10.5837227881817
8.003476282	NA	NA	12.4743943338471	8.30978941315278	11.4521721348681	10.5999657329136
8.015389982	NA	NA	12.4773210065692	8.31195682051082	11.4687443466317	10.6161752829394
8.027279522	NA	NA	12.4802331908385	8.3138555599241	11.485287615474	10.6323729619498
8.039150102	NA	NA	12.4831181527047	8.31568276949696	11.5018225663886	10.6485395356107
8.051010902	NA	NA	12.4859549978928	8.3174573143527	11.5183410419036	10.6646395011391
8.062854662	NA	NA	12.488467900084	8.3191999243719	11.5348534634383	10.6805554603228
8.074658222	NA	NA	12.4908265836745	8.32094001630078	11.5513109927409	10.6964256473233
8.086422882	NA	NA	12.4931315806281	8.32252632453464	11.5677424579543	10.7122809133246
8.098174882	NA	NA	12.4954177048388	8.32384598292208	11.584154155499	10.7280750133213
8.109923482	NA	NA	12.4973687943464	8.32504349264844	11.6005432873564	10.7438038395532
8.121603442	NA	NA	12.4992858429431	8.3262343701786	11.6169244983261	10.7595202266356
8.133261442	NA	NA	12.5010370121473	8.32728763283532	11.6333042921326	10.7752352326285
8.144883842	NA	NA	12.5025868942769	NA	11.6496615108821	10.7909197126194
8.156489882	NA	NA	12.5041150261285	NA	11.6659832876705	10.8065863505788
8.168066882	NA	NA	12.5056010127631	NA	11.6822892250258	10.8222287307014
8.179621422	NA	NA	12.5070250473592	NA	11.6985720427118	10.8378329860267
8.191103262	NA	NA	12.5081414100624	NA	11.7148534865694	10.853421677464
8.202579522	NA	NA	12.5092008770758	NA	11.7311138908252	10.8689772937707
8.214055522	NA	NA	NA	NA	11.7473663683372	10.8845300806193
8.225518722	NA	NA	NA	NA	11.7636151623964	10.8999954420747
8.236981162	NA	NA	NA	NA	11.7798374028009	10.915443935176
8.248226162	NA	NA	NA	NA	11.796024530354	10.9308830129475
8.259430022	NA	NA	NA	NA	11.812185633639	10.9463149198931
8.270593502	NA	NA	NA	NA	11.8282402271607	10.9617353613666
8.281725062	NA	NA	NA	NA	11.8442929326932	10.9771249740822
8.292848262	NA	NA	NA	NA	11.8603368342462	10.9925088007992
8.303968582	NA	NA	NA	NA	11.8763488707109	11.0078746752219
8.315069142	NA	NA	NA	NA	11.892336564764	11.0232401123307
8.326144822	NA	NA	NA	NA	11.9083122562652	11.0385706054463
8.337143542	NA	NA	NA	NA	11.9242819956814	11.0538369255573
8.348077462	NA	NA	NA	NA	11.9402515172527	11.06909497782
8.359004762	NA	NA	NA	NA	11.9562170543704	11.0843515947962
8.369920562	NA	NA	NA	NA	11.9721700431528	11.0995689806084
8.380817762	NA	NA	NA	NA	11.9881074583667	11.1147583540387
8.391713102	NA	NA	NA	NA	12.0040407638075	11.1299352004829
8.402595842	NA	NA	NA	NA	12.0199586561355	11.1450747631179
8.413450442	NA	NA	NA	NA	12.0358568557522	11.1601281823992
8.424302282	NA	NA	NA	NA	12.0517152600233	11.1751620589842
8.435148082	NA	NA	NA	NA	12.0675628798001	11.1901915867259
8.445969262	NA	NA	NA	NA	12.0833722994181	11.205207639968
8.456756062	NA	NA	NA	NA	12.0991645912731	11.2201658930271
8.467507822	NA	NA	NA	NA	12.1149528424563	11.2351201429825
8.478257582	NA	NA	NA	NA	12.1307169831272	11.2500560631333
8.488993762	NA	NA	NA	NA	12.146444354857	11.2649153617855
8.499712822	NA	NA	NA	NA	12.1620875517826	11.2797447418161
8.510428942	NA	NA	NA	NA	12.1777134757152	11.2945435771561
8.521141462	NA	NA	NA	NA	12.19329593139	11.3093308255478
8.531853702	NA	NA	NA	NA	12.2088641404763	11.3241083894934
8.542558302	NA	NA	NA	NA	12.2244220089567	11.33885655623
8.553258242	NA	NA	NA	NA	12.2399389225943	11.3535232910157
8.563883062	NA	NA	NA	NA	12.2554551440473	11.36818877927
8.574478262	NA	NA	NA	NA	12.2709546827966	11.3828470537147
8.585048262	NA	NA	NA	NA	12.2864391223171	11.3974350963021
8.595601662	NA	NA	NA	NA	12.3019135597112	11.4119973672739
8.606150862	NA	NA	NA	NA	12.3173571017781	11.4265321902605
8.616683642	NA	NA	NA	NA	12.3327956626924	11.4410102951355
8.627213042	NA	NA	NA	NA	12.3482092054073	11.4554812347912
8.637733062	NA	NA	NA	NA	12.3636135189938	11.4699392194912
8.648216262	NA	NA	NA	NA	12.3790026736198	11.4843920218351
8.658692862	NA	NA	NA	NA	12.3943846323366	11.4988268700159
8.669104382	NA	NA	NA	NA	12.4097658367947	11.5132464682777
8.679467742	NA	NA	NA	NA	12.4251333170235	11.527642933758
8.689829022	NA	NA	NA	NA	12.4404911300917	11.5420366333217
8.700187422	NA	NA	NA	NA	12.4558343838586	11.5563932434377
8.710453002	NA	NA	NA	NA	12.4711717686962	11.5707386758865
8.720681882	NA	NA	NA	NA	12.486488758097	11.585059381414
8.730903942	NA	NA	NA	NA	12.5017531508358	11.5993193582506
8.741107662	NA	NA	NA	NA	12.5170082324615	11.6135088266383
8.751294262	NA	NA	NA	NA	12.5321839178165	11.6276487682978
8.761421962	NA	NA	NA	NA	12.5473415595228	11.6417638970683
8.771510962	NA	NA	NA	NA	12.5624803482749	11.6558570424078
8.781595082	NA	NA	NA	NA	12.5776099816848	11.6699390568015
8.791675082	NA	NA	NA	NA	12.592717859884	11.6840203628963
8.801702122	NA	NA	NA	NA	12.6077578758806	11.6980982975629
8.811690662	NA	NA	NA	NA	12.6227872912629	11.7121286042657
8.821648082	NA	NA	NA	NA	12.6378013438943	11.7261577821754
8.831548082	NA	NA	NA	NA	12.6528106859223	11.7401837830187
8.841432742	NA	NA	NA	NA	12.6677857806226	11.7541706779117
8.851280902	NA	NA	NA	NA	12.6827426653624	11.7681248920041
8.861125902	NA	NA	NA	NA	12.6976655428723	11.7820733088846
8.870968042	NA	NA	NA	NA	12.7125778935541	11.7960019737562
8.880743662	NA	NA	NA	NA	12.7274866931296	11.8099035401197
8.890494202	NA	NA	NA	NA	12.7423909530983	11.8237942091453
8.900157402	NA	NA	NA	NA	12.7572788653292	11.8376813235942
8.909790102	NA	NA	NA	NA	12.7721656613978	11.8515309038062
8.919404302	NA	NA	NA	NA	12.787020111011	11.8653022085763
8.929014502	NA	NA	NA	NA	12.8017891408248	11.8790684375156
8.938514222	NA	NA	NA	NA	12.8165518906149	11.8928330592329
8.947986222	NA	NA	NA	NA	12.8313057286743	11.906597086652
8.957443222	NA	NA	NA	NA	12.8460456984457	11.9203103071719
8.966806822	NA	NA	NA	NA	12.8607334322874	11.9340209654812
8.976166222	NA	NA	NA	NA	12.8754112893221	11.9477207638297
8.985515822	NA	NA	NA	NA	12.8900575084831	11.9613809721926
8.994859982	NA	NA	NA	NA	12.9046999750898	11.9750364037426
9.004187222	NA	NA	NA	NA	12.9193409448912	11.9886841281031
9.013506662	NA	NA	NA	NA	12.9339803405875	12.0022941201274
9.022816742	NA	NA	NA	NA	12.9486107941016	12.0158984831375
9.032089522	NA	NA	NA	NA	12.9632032816988	12.0294969741812
9.041362122	NA	NA	NA	NA	12.9777526090662	12.0430861769777
9.050606202	NA	NA	NA	NA	12.9922844491094	12.0566463189604
9.059806162	NA	NA	NA	NA	13.0068127720113	12.0701704236653
9.068924362	NA	NA	NA	NA	13.0213348547107	12.0836866286879
9.077997422	NA	NA	NA	NA	13.0358476918848	12.0971801158165
9.087044222	NA	NA	NA	NA	13.0503357111362	12.1106695848905
9.096073022	NA	NA	NA	NA	13.0648198677398	12.1241048307844
9.105096062	NA	NA	NA	NA	13.0793005528793	12.1375277870377
9.114109022	NA	NA	NA	NA	13.0937619236081	12.1509047206802
9.123093542	NA	NA	NA	NA	13.1082023004123	12.1642651971185
9.132059542	NA	NA	NA	NA	13.1226214373379	12.1776255502118
9.140963062	NA	NA	NA	NA	13.1370354900445	12.1909494754349
9.149820262	NA	NA	NA	NA	13.1514445018667	12.2042710926128
9.158624782	NA	NA	NA	NA	13.1658460390319	12.2175198690011
9.167383702	NA	NA	NA	NA	13.1802460676796	12.2307665503945
9.176138842	NA	NA	NA	NA	13.1946013163154	12.2440035548172
9.184867942	NA	NA	NA	NA	13.2089530325842	12.2572381633581
9.193547942	NA	NA	NA	NA	13.223297592765	12.2704288648406
9.202192102	NA	NA	NA	NA	13.2376224005028	12.2835859865995
9.210835302	NA	NA	NA	NA	13.2519425737659	12.2967154940444
9.219473142	NA	NA	NA	NA	13.266237591798	12.3098308280352
9.228089702	NA	NA	NA	NA	13.2805094550246	12.322939495793
9.236684262	NA	NA	NA	NA	13.2947559322921	12.3359928283975
9.245253302	NA	NA	NA	NA	13.3089957863717	12.3490307559674
9.253786302	NA	NA	NA	NA	13.3232182479948	12.362031169858
9.262302502	NA	NA	NA	NA	13.3374271095369	12.3750315015187
9.270754622	NA	NA	NA	NA	13.3516125656346	12.3879962649859
9.279178462	NA	NA	NA	NA	13.3657715172685	12.400934490604
9.287589462	NA	NA	NA	NA	13.3799294944563	12.4138707576541
9.295995262	NA	NA	NA	NA	13.3940851175136	12.4267767491297
9.304374222	NA	NA	NA	NA	13.4082314154034	12.4396476115946
9.312733682	NA	NA	NA	NA	13.4223630567815	12.4525177582852
9.321068822	NA	NA	NA	NA	13.4364915686886	12.4653515742865
9.329397622	NA	NA	NA	NA	13.450597518422	12.4781691423961
9.337713622	NA	NA	NA	NA	13.464692839432	12.4909859685673
9.346019062	NA	NA	NA	NA	13.4787762363613	12.5038024770319
9.354233862	NA	NA	NA	NA	13.4928368040811	12.5166027955396
9.362444862	NA	NA	NA	NA	13.5068938897961	12.5293928353029
9.370628622	NA	NA	NA	NA	13.5209252569285	12.5421794382278
9.378801122	NA	NA	NA	NA	13.5349305482596	12.5549445735278
9.386909442	NA	NA	NA	NA	13.5489342467463	12.5676816497244
9.394983582	NA	NA	NA	NA	13.5629377847773	12.5803627609611
9.403048782	NA	NA	NA	NA	13.576927117212	12.5930265945628
9.411111142	NA	NA	NA	NA	13.5909105432389	12.6056645911388
9.419172902	NA	NA	NA	NA	13.6048894401998	12.6182805127096
9.427195302	NA	NA	NA	NA	13.6188617631636	12.6308619257321
9.435208902	NA	NA	NA	NA	13.6328036077507	12.6434375396739
9.443202342	NA	NA	NA	NA	13.6467360123918	12.6559928577677
9.451173842	NA	NA	NA	NA	13.6606661565992	12.6685271791899
9.459129562	NA	NA	NA	NA	13.6745852129692	12.6810585926619
9.467029762	NA	NA	NA	NA	13.6885015708732	12.6935524064869
9.474929962	NA	NA	NA	NA	13.7023368963274	12.7060374011491
9.482817322	NA	NA	NA	NA	13.7161707062368	12.7185113863417
9.490688882	NA	NA	NA	NA	13.7300003759218	12.7309788678923
9.498543482	NA	NA	NA	NA	13.743819313817	12.7434064081111
9.506374202	NA	NA	NA	NA	13.7576087618361	12.755814452355
9.514197602	NA	NA	NA	NA	13.771356630758	12.7682196073373
9.521968202	NA	NA	NA	NA	13.7850717784376	12.7805722659686
9.529702082	NA	NA	NA	NA	13.798740801557	12.7929108296381
9.537429942	NA	NA	NA	NA	13.8124076356865	12.8052404377179
9.545153342	NA	NA	NA	NA	13.8260739416007	12.8175187249613
9.552864542	NA	NA	NA	NA	13.8397349841008	12.8297644192406
9.560546602	NA	NA	NA	NA	13.8533615497161	12.8420026530203
9.568219562	NA	NA	NA	NA	13.8669323739726	12.8542349195217
9.575880362	NA	NA	NA	NA	13.8804951695901	12.8664383008825
9.583519862	NA	NA	NA	NA	13.8940525120577	12.8786359111955
9.591148182	NA	NA	NA	NA	13.9076007495451	12.8907563001051
9.598718262	NA	NA	NA	NA	13.9211363719383	12.9028050256086
9.606285582	NA	NA	NA	NA	13.9346642502964	12.9148419884909
9.613823842	NA	NA	NA	NA	13.9481730730811	12.926867934428
9.621326722	NA	NA	NA	NA	13.9616756275542	12.9388650606346
9.628825122	NA	NA	NA	NA	13.9751738181018	12.9508184591937
9.636297062	NA	NA	NA	NA	13.9886679293279	12.9627593438487
9.643745282	NA	NA	NA	NA	14.0021598199414	12.9745839403961
9.651166982	NA	NA	NA	NA	14.0156515711809	12.9863377593784
9.658550702	NA	NA	NA	NA	14.0291198958944	12.9980732149165
9.665931882	NA	NA	NA	NA	14.0425867589388	13.0098062278512
9.673289182	NA	NA	NA	NA	14.0560135900532	13.0215040762669
9.680595142	NA	NA	NA	NA	14.0694370879062	13.0331720247496
9.687894502	NA	NA	NA	NA	14.0828408836784	13.0448220657906
9.695152102	NA	NA	NA	NA	14.0962317165073	13.0564472360079
9.702379142	NA	NA	NA	NA	14.1096194386046	13.06805672273
9.709588102	NA	NA	NA	NA	14.1229524429799	13.0796628828768
9.716721582	NA	NA	NA	NA	14.1362775826856	13.0912669087824
9.723829142	NA	NA	NA	NA	14.1495964599358	13.1028521600941
9.730931222	NA	NA	NA	NA	14.1628958834014	13.1143690895262
9.738024022	NA	NA	NA	NA	14.1761658357302	13.1258596829463
9.745105882	NA	NA	NA	NA	14.189388499317	13.137332107284
9.752140322	NA	NA	NA	NA	14.2026053092003	13.1487833387196
9.759149522	NA	NA	NA	NA	14.2158181264314	13.1602309464305
9.766109282	NA	NA	NA	NA	14.2289697046479	13.1716636480933
9.773039902	NA	NA	NA	NA	14.2421050592747	13.1830919485845
9.779914842	NA	NA	NA	NA	14.2552293857959	13.1944261032525
9.786766522	NA	NA	NA	NA	14.2683472589544	13.2057365457915
9.793598722	NA	NA	NA	NA	14.2814559521754	13.217043553361
9.800400242	NA	NA	NA	NA	14.294533726645	13.2283354194056
9.807183162	NA	NA	NA	NA	14.3075828334274	13.2395624770323
9.813954162	NA	NA	NA	NA	14.3206209507541	13.2507835300034
9.820712962	NA	NA	NA	NA	14.333649977155	13.2619617262169
9.827403022	NA	NA	NA	NA	14.3466706996828	13.2731341308252
9.834083282	NA	NA	NA	NA	14.3596814165706	13.2842784800678
9.840736082	NA	NA	NA	NA	14.3726895544557	13.2953963288385
9.847357782	NA	NA	NA	NA	14.3856937453658	13.3065139159684
9.853978542	NA	NA	NA	NA	14.398676973974	13.317630378043
9.860585982	NA	NA	NA	NA	14.4116252103653	13.3287367258331
9.867165382	NA	NA	NA	NA	14.424565996695	13.3398092378655
9.873709342	NA	NA	NA	NA	14.4374980551738	13.3508646329852
9.880233902	NA	NA	NA	NA	14.4504208786682	13.3619129451155
9.886745502	NA	NA	NA	NA	14.463334415645	13.3729529333318
9.893247382	NA	NA	NA	NA	14.4762455211915	13.3839873990589
9.899703142	NA	NA	NA	NA	14.4890991789275	13.3949952334938
9.906155442	NA	NA	NA	NA	14.5019413471013	13.4059964016957
9.912574162	NA	NA	NA	NA	14.5147708474766	13.4169783243504
9.918971602	NA	NA	NA	NA	14.527586104777	13.4279448438393
9.925277202	NA	NA	NA	NA	14.5403955306269	13.4388897555387
9.931569822	NA	NA	NA	NA	14.5531935676387	13.4498011230229
9.937859742	NA	NA	NA	NA	14.5659861796094	13.4606966743227
9.944123382	NA	NA	NA	NA	14.578748841419	13.4715883608147
9.950385582	NA	NA	NA	NA	14.5915079427525	13.4824672811061
9.956627782	NA	NA	NA	NA	14.6042367507605	13.4932917782491
9.962859862	NA	NA	NA	NA	14.6169136343805	13.504110945396
9.969080822	NA	NA	NA	NA	14.6295758322085	13.5149179238209
9.975245062	NA	NA	NA	NA	14.6422086514253	13.5257146646163
9.981371902	NA	NA	NA	NA	14.6548130770178	13.5365100598307
9.987463902	NA	NA	NA	NA	14.6674163887903	13.547304557991
9.993544662	NA	NA	NA	NA	14.6800113287596	13.5580872505461
9.999617902	NA	NA	NA	NA	14.6926011247782	13.5687380481219
10.005598502	NA	NA	NA	NA	14.7051733175227	13.5793537634086
10.011542822	NA	NA	NA	NA	14.7177234259468	13.5899588747688
10.017433822	NA	NA	NA	NA	14.7302613081182	13.6005197538886
10.023313822	NA	NA	NA	NA	14.7427856054343	13.6110651438749
10.029168622	NA	NA	NA	NA	14.7552810523545	13.6215800153347
10.035002842	NA	NA	NA	NA	14.7677747623715	13.6320936907224
10.040819082	NA	NA	NA	NA	14.7802630379779	13.6426041927813
10.046622642	NA	NA	NA	NA	14.7927197190452	13.6530961370345
10.052424962	NA	NA	NA	NA	14.8051759573955	13.6635684488858
10.058213522	NA	NA	NA	NA	14.8176282546269	13.6740193622602
10.063944002	NA	NA	NA	NA	14.8300315145009	13.6844626693637
10.069669942	NA	NA	NA	NA	14.8424314130046	13.6948987607886
10.075380422	NA	NA	NA	NA	14.8548153807209	13.7053272907954
10.080964402	NA	NA	NA	NA	14.8671972285486	13.7157273767131
10.086546482	NA	NA	NA	NA	14.8795397612263	13.7260833462598
10.092101682	NA	NA	NA	NA	14.8918680402882	13.7364388934435
10.097550242	NA	NA	NA	NA	14.9041845756357	13.7467943995123
10.102937282	NA	NA	NA	NA	14.9164350278473	13.7570659487968
10.108272482	NA	NA	NA	NA	14.9286711491433	13.7673184693221
10.113581922	NA	NA	NA	NA	14.9408217241491	13.7775347189616
10.118829562	NA	NA	NA	NA	14.9529491993962	13.7877437323652
10.123973062	NA	NA	NA	NA	14.9650737899551	13.7979517029433
10.129114842	NA	NA	NA	NA	14.9771908765767	13.8081529755179
10.134254262	NA	NA	NA	NA	14.989287973	13.8183482527811
10.139367126	NA	NA	NA	NA	15.0013782436161	13.8285375309954
10.144469166	NA	NA	NA	NA	15.0134558768851	13.8386965168154
10.149561246	NA	NA	NA	NA	15.0254950125081	13.848837974573
10.154637686	NA	NA	NA	NA	15.0375326442986	13.858957469457
10.159686566	NA	NA	NA	NA	15.0495600022421	13.8690594942133
10.164692006	NA	NA	NA	NA	15.0615109950043	13.8791480781097
10.169662706	NA	NA	NA	NA	15.0734608634057	13.8892257590615
10.174585346	NA	NA	NA	NA	15.0854029983128	13.8992940358966
10.179502346	NA	NA	NA	NA	15.0973423164618	13.9093300150479
10.184371546	NA	NA	NA	NA	15.1092721501589	13.9193421699386
10.189205046	NA	NA	NA	NA	15.1211992291719	13.9293527923619
10.193917446	NA	NA	NA	NA	15.1331148537591	13.9393610114279
10.198626546	NA	NA	NA	NA	15.145011104204	13.9493375196329
10.203331966	NA	NA	NA	NA	15.156860375106	13.9593080885926
10.207978166	NA	NA	NA	NA	15.1686791453784	13.9692511366813
10.212615286	NA	NA	NA	NA	15.1804196367137	13.9791532678918
10.217238646	NA	NA	NA	NA	15.1921537660407	13.9890518725586
10.221853746	NA	NA	NA	NA	15.2038779635138	13.9989307401673
10.226460306	NA	NA	NA	NA	15.215595068144	14.0088065858251
10.231029346	NA	NA	NA	NA	15.2273106736266	14.018641034307
10.235546646	NA	NA	NA	NA	15.2389632844518	14.028458748993
10.240047786	NA	NA	NA	NA	15.2506024661925	14.0382757049208
10.244532266	NA	NA	NA	NA	15.26221771076	14.048081909282
10.249009728	NA	NA	NA	NA	15.2738293116956	14.0578619514353
10.253477328	NA	NA	NA	NA	15.2854326415519	14.0676419879821
10.257895288	NA	NA	NA	NA	15.2970312244975	14.0773855424617
10.262289968	NA	NA	NA	NA	15.3085191879066	14.0871272804068
10.266661808	NA	NA	NA	NA	15.3200017731232	14.096852815313
10.271020408	NA	NA	NA	NA	15.3314651985288	14.106561756588
10.275361528	NA	NA	NA	NA	15.3429284084318	14.1162602004617
10.279634008	NA	NA	NA	NA	15.3543908488504	14.1259447399975
10.283886968	NA	NA	NA	NA	15.3656945646577	14.1356186606559
10.288108728	NA	NA	NA	NA	15.3769930732691	14.1452627094141
10.292247048	NA	NA	NA	NA	15.3882863243224	14.1549054051159
10.296381448	NA	NA	NA	NA	15.3995770432214	14.1645197987621
10.300350732	NA	NA	NA	NA	15.4108540777123	14.1741329253195
10.304292012	NA	NA	NA	NA	15.422116441637	14.1837280491233
10.308220596	NA	NA	NA	NA	15.4333657348671	14.1933136323834
10.312038996	NA	NA	NA	NA	15.4445671795172	14.2028851991738
10.315852512	NA	NA	NA	NA	15.4557637050887	14.212454579395
10.319639352	NA	NA	NA	NA	15.4669599565972	14.2219950557869
10.323420072	NA	NA	NA	NA	15.4781500873666	14.2315026514099
10.327190832	NA	NA	NA	NA	15.4893334485468	14.2409739555897
10.330925664	NA	NA	NA	NA	15.5005111691836	14.250443063856
10.334620784	NA	NA	NA	NA	15.5116673583108	14.2598886244532
10.338149504	NA	NA	NA	NA	15.5228194060422	14.2693302062419
10.341594764	NA	NA	NA	NA	15.5339617866131	14.2787672709896
10.345007944	NA	NA	NA	NA	15.5450972687618	14.2882007848984
10.348333704	NA	NA	NA	NA	15.5562115004911	14.2976295070434
10.351530456	NA	NA	NA	NA	15.5673056928313	14.3070463637797
10.35469283	NA	NA	NA	NA	15.5783681688266	14.3164623926098
10.357743186	NA	NA	NA	NA	15.5894036531351	14.3258647862182
10.360697298	NA	NA	NA	NA	15.6004328878714	14.3352568076392
10.363574718	NA	NA	NA	NA	15.611452091201	14.3446438840496
10.36634159	NA	NA	NA	NA	15.6224408911114	14.3540217432295
10.369095614	NA	NA	NA	NA	15.6333785560287	14.3633996024095
10.371765794	NA	NA	NA	NA	15.6443107162628	14.3727765495845
10.37441361	NA	NA	NA	NA	15.655219288344	14.3821113987602
10.3768703	NA	NA	NA	NA	15.666109053148	14.3914447042553
10.378271572	NA	NA	NA	NA	15.6769893756636	14.4007764884963
10.37955627	NA	NA	NA	NA	15.6878656551651	14.4101056469853
NA	NA	NA	NA	NA	15.6987389832195	14.4193920066514
NA	NA	NA	NA	NA	15.7096063556751	14.4286664242854
NA	NA	NA	NA	NA	15.7204586862912	14.4379333702067
NA	NA	NA	NA	NA	15.7312572841722	14.4471950590174
NA	NA	NA	NA	NA	15.7420551055416	14.4564550957535
NA	NA	NA	NA	NA	15.7528490478661	14.4656903420271
NA	NA	NA	NA	NA	15.7636295880439	14.4749233568786
NA	NA	NA	NA	NA	15.7744071041597	14.4841388922581
NA	NA	NA	NA	NA	15.7851574833585	14.4933479669794
NA	NA	NA	NA	NA	15.7958958424376	14.5025431448384
NA	NA	NA	NA	NA	15.8066006334901	14.5117329758814
NA	NA	NA	NA	NA	15.8172899926904	14.5208818993905
NA	NA	NA	NA	NA	15.8279676257444	14.5300304528648
NA	NA	NA	NA	NA	15.8386430873765	14.5391698507812
NA	NA	NA	NA	NA	15.849305746521	14.5482984747046
NA	NA	NA	NA	NA	15.859954825495	14.5574215144664
NA	NA	NA	NA	NA	15.8705952140969	14.5665176762461
NA	NA	NA	NA	NA	15.8812183999782	14.5756084893409
NA	NA	NA	NA	NA	15.8918262195951	14.5846953778243
NA	NA	NA	NA	NA	15.9024249506286	14.593777295133
NA	NA	NA	NA	NA	15.9130220162027	14.6028496363898
NA	NA	NA	NA	NA	15.9235792864311	14.6119136574701
NA	NA	NA	NA	NA	15.9341343571286	14.6209687827644
NA	NA	NA	NA	NA	15.9446869940534	14.6300226858225
NA	NA	NA	NA	NA	15.9552337444809	14.6390679509976
NA	NA	NA	NA	NA	15.9657716850729	14.6481073628949
NA	NA	NA	NA	NA	15.976305203179	14.6571344851517
NA	NA	NA	NA	NA	15.9868225164348	14.66614592952
